sound_id,class,class_idx,class_top,set,uploader,license,tags,title
39388,fx-o,11,fx,train,delphidebrain,https://creativecommons.org/licenses/by/4.0/,"bpm120,crunch,loop,percussion,plastic",delphis PLASTIC CRUNCH LOOP 02 #120.WAV
6987,ss-u,21,ss,test,dobroide,https://creativecommons.org/licenses/by/4.0/,"field-recording,clip-clop,sevilla,horse,city,streetnoise",horsesteps.20050813.mp3
96091,is-p,3,is,train,stamperadam,http://creativecommons.org/publicdomain/zero/1.0/,"kelon,mallets,samples,xylophone",C6 hard.wav
32169,fx-h,14,fx,train,FreqMan,https://creativecommons.org/licenses/by/4.0/,"cigarettes,cough,female,speech,vocal,voice",tobacco_cough.wav
30143,is-s,4,is,train,johnnypanic,https://creativecommons.org/licenses/by/4.0/,"guitar,electric,experimental,note,string,bowed,real",bowed E(2).wav
120384,ss-u,21,ss,train,melack,https://creativecommons.org/licenses/by/4.0/,"wheels,noises,passenger-train,pond,rail,rail-road,rail-way,railway,rattle,rattling,ride,riding,rumble,speed,station,track,trains,transport,transportation,travel,vibration,vibrations,way,wheel,noise,ambiance,atmos,atmosphere,background,background-noise,boarding,bounce,clang,clatter,cremallera,electric,electric-train,electrical,express,metal,atmo,iron,junction,knock,local,locomotive,field-recording,train",11 creamellera int.wav
143803,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"multisample,drum,snare,velocity,1-shot","SD14x08Tama-LP,TSn-HdC-v13.wav"
9364,m-si,1,m,train,lancelottjones,https://creativecommons.org/licenses/by/4.0/,"glitch,rhythmaker",rythmmakerglitch.wav
252393,m-si,1,m,train,GrowingUp,http://creativecommons.org/licenses/by/3.0/,"loop,voice,rock,Folk,whistle,drum-beat,drums,vocal-loops,original-music,guitar,free,beat,bass,acoustic-guitar,piano,synth,samples,harmony,creative-commons,percussion,Indie-folk,acapella,melody,sounds,loops,looping,indie",FIGHTER_Guitar.mp3
91237,fx-m,13,fx,train,Benboncan,https://creativecommons.org/licenses/by/4.0/,"diesel,digger,digging,excavating,excavator,field-recording,machine,machinery,stereo,tracks,xy",Excavator Digging.wav
218877,fx-n,16,fx,train,DimigoWave,http://creativecommons.org/licenses/by/3.0/,"Liquid,bar,Glass,Water",Liquid in Glass 1.mp3
32547,sp-p,10,sp,train,ERH,https://creativecommons.org/licenses/by-nc/4.0/,"ambience,america,atmosphere,electro,electronic,noise,processed,rhythmic,speech,voice",mericans.wav
59158,is-p,3,is,train,Coleco,http://creativecommons.org/publicdomain/zero/1.0/,"bowl,singing,tibetan",singingbowlstruck1.wav
38628,is-e,7,is,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"drum,electronic",Tonic Sub.flac
90351,ss-u,21,ss,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"ambiance,concert,field-recording,murmur,music,orchestra,performance,stalls,theater,tuning",20100213.tuning.01.wav
193675,sp-s,8,sp,train,deleted_user_2814878,http://creativecommons.org/licenses/by/3.0/,"creepy,horror,whisper",Whisper1.wav
195862,ss-u,21,ss,test,klankbeeld,https://creativecommons.org/licenses/by/4.0/,"background-sound,night,residence,town,white-noise,cityscape,blowers,residential-noise,hum,city-ambiance,relaxing,field-recording,evening,buildings,July,ambience,people,city,soundscape,ambient,street,summer-evening,ambiance,suburban,drunk,general-noise,atmosphere,summer",City Late Summer Night NL 130726_02.wav
60802,fx-h,14,fx,train,J.Zazvurek,https://creativecommons.org/licenses/by/4.0/,"audience,auditorium,crowd,czech,laugh,prague,theatre",Laugh 3.mp3
90259,fx-h,14,fx,train,greysound,http://creativecommons.org/publicdomain/zero/1.0/,"circuit-bent,electronic,freakenfurby,furby,glitch,toy",FrankenFurby_HmmHmmHmmDooo.wav
19749,fx-ex,17,fx,train,Freed,https://creativecommons.org/licenses/by/4.0/,"effect,female,laugh,layer,loops,mix,speech,voice",POW07-L01-VoiceTones.mp3
200551,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"multisample,drum,snare,velocity,1-shot","SD13x03-Pearl-LP,0Sn-HdE-v06.wav"
39202,is-k,6,is,train,jobro,http://creativecommons.org/licenses/by/3.0/,piano,Piano ff 054.wav
28672,fx-ex,17,fx,train,hello_flowers,http://creativecommons.org/publicdomain/zero/1.0/,"scratch,turntables",57922_Trance-Scratch.wav
29130,fx-el,18,fx,train,junggle,https://creativecommons.org/licenses/by/4.0/,"hi-tech,synthetic,click,ambient,short,switch,press,button",btn320.wav
23076,m-m,2,m,test,blacklizard77,http://creativecommons.org/licenses/sampling+/1.0/,"clip,techno",Techno listen.mp3
355912,is-s,4,is,test,MTG,http://creativecommons.org/licenses/by/3.0/,"good-sounds,C6,single-note,violin,multisample,neumann-U87",Violin - C6 - bad-dynamics
15395,fx-o,11,fx,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"household,kitchen,oven,ring",microwave.oven.wav
121301,ss-n,19,ss,train,Kyster,https://creativecommons.org/licenses/by/4.0/,"ambience,bird,birds,birdsong,country,countryside,danish,denmark,dusk,field,field-recording,fields,jutland,nature,sun,sunset,wind,windy",Just around sunset 25-05-11.wav
183636,m-sp,0,m,train,AlienXXX,https://creativecommons.org/licenses/by/4.0/,"bass,loop,kick,rhythm,boom,120-bpm,bassdrum,boomy,beatbox,Dare-19,noise-gate",Beatbox_01_Loop_015a_DaBoom@120bpm.wav
17146,ss-u,21,ss,train,lgarrett,http://creativecommons.org/licenses/by/3.0/,"bottle,chortling,drunk,field-recording,fire,glass,laughter,woman",lg fire4.wav
89124,ss-s,22,ss,test,Jovica,https://creativecommons.org/licenses/by/4.0/,"ambient,multisample,organ,pad,soundscape,space",Layers 13 - FRYDAY-11.flac
120963,is-w,5,is,train,Thirsk,http://creativecommons.org/licenses/by/3.0/,"basson,bassons,classical,loop,loops,melody,music,recording,stereo,woodwind,woodwinds",100  bassons battle.wav
3329,is-e,7,is,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"ambient,deep-space,drone,long-reverb-tail",Dronetail 59.wav
270470,fx-h,14,fx,train,LittleRobotSoundFactory,https://creativecommons.org/licenses/by/4.0/,"laughter,male,indiedev,games,frightful,video-game,scary,frightening,videogames,game,horror,sfx,gaming,gamedeveloping,epic,terrifying,gamedev,fear,laugh,fantasy,rpg,indiegamedev",Laugh_Evil_01.wav
393461,fx-o,11,fx,train,rafaelawho,http://creativecommons.org/publicdomain/zero/1.0/,"zipper,3naudio17,clothing,uam,backpack",ZIPPER 4.wav
418458,fx-m,13,fx,train,JavierZumer,http://creativecommons.org/publicdomain/zero/1.0/,"contact-microphone,motor,machine,servo,electric,razor,engine",Contact Microphone on an Electric Razor 1
57496,fx-o,11,fx,train,sharkmail,https://creativecommons.org/licenses/by/4.0/,"friction,hospital,metal,percussion,squeak,stool",Squeeton-23.wav
153939,is-s,4,is,train,Carlos_Vaquero,https://creativecommons.org/licenses/by-nc/4.0/,"multisample,zoom-h2n,non-vibrato,plucked,mezzoforte,g-sharp-7,plucked-string-instrument,chordophone,classical-guitar",Classical-Guitar G#-7 Plucked Non-Vibrato
91989,fx-m,13,fx,train,blaukreuz,http://creativecommons.org/publicdomain/zero/1.0/,"cue,digital,dvw500,eject,electric,field-recording,jog,machine,mechanical,player,recorder,shuttle,sony,technology,video,vtr",0104 DVW500_int_cpsunlk-ff.wav
218177,fx-h,14,fx,train,MadamVicious,http://creativecommons.org/publicdomain/zero/1.0/,"laughter,girl,laughing,crazy,maniacal,woman,giggling,giggle,insane",Woman Insane Laughter
15257,fx-ex,17,fx,train,Incarnadine,http://creativecommons.org/licenses/sampling+/1.0/,"echo,short,voice",echo090.mp3
348879,is-p,3,is,train,cabled_mess,http://creativecommons.org/publicdomain/zero/1.0/,"recording,Glockenspiel,single-note,wav,metallophone,sample-pack,campanelli,percussion,sample,metal,multisample,note,multi-sample,one-shot",Glockenspiel_09_e3_04
420054,fx-o,11,fx,train,14FPanskaPavlik_Filip,http://creativecommons.org/publicdomain/zero/1.0/,"hammering,wood,Panska,CZ,into,Czech,Pansk",hammering into wood.wav
151861,m-si,1,m,train,LogicMoon,http://creativecommons.org/publicdomain/zero/1.0/,"loop,clicks,flange,crackle,hum,efx",crackle_flange4.aif
365241,fx-o,11,fx,train,YleArkisto,https://creativecommons.org/licenses/by/4.0/,"Sliding,Ovi,Door,Automaattiovi,Hissi,Yleisradio,Yle,Tehosteet,Automatic-door,Elevator,Finland,Suomi,Finnish-Broadcasting-Company,Field-Recording,Soundfx,Lift,Liukua","Automaattiovi, hissi / Automatic door of an elevator, a lift, sliding open and close, some echo, push of a button"
105276,fx-h,14,fx,train,SubUnit_FieldRec,https://creativecommons.org/licenses/by-nc/4.0/,"clapping,audience,crowd,cheer,live,applause,concert,hiss,ambience",Applause1.aif
237730,ss-n,19,ss,train,FlatHill,http://creativecommons.org/publicdomain/zero/1.0/,"thunder-storm,storm,weather,lightning,rain,thunderstorm,thunder,nature,field-recording",Rain and Thunder 5
2615,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"133bpm,drumloop,electro,loop",133 bpm ATTACK LOOP 04 electrified analog kit variation 01 mastered 16 bit.wav
56292,ss-u,21,ss,train,Benboncan,https://creativecommons.org/licenses/by/4.0/,"stereo,xy,field-recording,overhead,flying,helicopter",Hofrenydd.wav
411917,fx-n,16,fx,train,klankbeeld,https://creativecommons.org/licenses/by/4.0/,"small,shore,ocean,seaside,stereo,coast,breaking-waves,waves,water,wave,lapping,field-recording,surf,beach,splash,1,sand,breaking,crashing,close,sea-shore,sea,seashore,single,gentle,tide,splashing,coastal",wave close coast small 009.wav
236508,sp-s,8,sp,train,bcimmet,http://creativecommons.org/licenses/by/3.0/,"Stanley-Newman,gridplay,mumble,voice,whisper,words,speech,Doug-Peterson,crossword,Brian-Cimmet,mtc500-m002-s14,Celia-Madeoy,solving,puzzle,alphabet,Daniel-Feyer,female,letters,male,English,Malcolm-Ingram",C-q (whispered).aif
15474,fx-v,12,fx,test,laurent,https://creativecommons.org/licenses/by-nc/4.0/,"field-recording,boat,wind,windvane",windvane.wav
61893,fx-ex,17,fx,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"dj,hip-hop,loop,rap,scratch,turntable,vinyl",scratch44.wav
166958,fx-n,16,fx,train,jamesabels,http://creativecommons.org/publicdomain/zero/1.0/,"Sea,Slap,Dripping,aqua,marine,River,wave,Drip,crash,bloop,Game,Water,Running,blop,Run,pouring,Wet,pour,Splash,Lake,Movie,aquatic",Multiple_Drips_005.wav
111030,ss-n,19,ss,train,soundbytez,http://creativecommons.org/licenses/by/3.0/,"aviary,bird,birds,exotic,field-recording,toucan,tropical,zoo",keel_billed_toucan.wav
202301,fx-ex,17,fx,train,7778,http://creativecommons.org/licenses/by-nc/3.0/,"chipmunk,Laughing,Giggling,Tickled,Hi-Pitch",Tickled Chipmunk (4).mp3
21123,m-sp,0,m,train,Jovica,https://creativecommons.org/licenses/by/4.0/,"120bpm,electro,electronic,loop,minimal,rhythmic",Massive Loop -07.wav
11666,is-k,6,is,train,Techsetsu,http://creativecommons.org/licenses/sampling+/1.0/,"acoustic,dark,eerie,one-shot,out-of-tune,percussive,piano,spooky",Grandmither's Piano (47).wav
92381,fx-h,14,fx,train,sandyrb,https://creativecommons.org/licenses/by/4.0/,"funny,joy,novel,happiness,book,story,girl,jolly,author,josephson,labs,laugh,laughter,mic,microphone,mirth,npng,over,voice,voiceover,woman,c720,close,empirical,female,giggle,guffaw,humor,humour",CLOSE FEMALE LAUGH 022.wav
202420,ss-u,21,ss,train,hutsvoid,https://creativecommons.org/licenses/by-nc/4.0/,"nature,field-recording,rain,storm,street",rain1.mp3
15749,fx-el,18,fx,train,Blackstrobe,http://creativecommons.org/licenses/sampling+/1.0/,"code,letters,morse,numbers",x.wav
240934,is-p,3,is,train,the_very_Real_Horst,http://creativecommons.org/publicdomain/zero/1.0/,"frequencies-of-the-planets,sounds-from-outer-space,singing,meditation,sounds-for-peace,relaxing-mind,bowl,tibetan-bells,Tibetan,healing-sounds,Neptun",NEPTUN-Solo-07 Tibetan Singing Bowl
128996,fx-o,11,fx,train,DiArchangeli,http://creativecommons.org/publicdomain/zero/1.0/,"man,374,close,front,wood,funnyman374,door,funny,funnyman",Door Close.mp3
127251,ss-u,21,ss,train,miastodzwiekow,https://creativecommons.org/licenses/by/4.0/,"bang,banging,conversation,denmark,drone,factory,field-recording,loading-ramp,metal,oure,rifle,swoosh,truck",110805-truck in loading ramp.wav
103562,ss-n,19,ss,train,Greencouch,http://creativecommons.org/licenses/by/3.0/,"ambience,beach,field-recording,fieldrecording,hot,sand,sfx,spring,tropical,water,waves",Hot Spring 2.wav
166050,fx-h,14,fx,train,Zabuhailo,https://creativecommons.org/licenses/by/4.0/,"human,joke,people,laugh,humor,funny",group laugh4.wav
114364,ss-u,21,ss,train,lex1975,http://creativecommons.org/licenses/by-nc/3.0/,"announcement,automated,spain,station,tarragona",Tarragona_Vertragingsbericht voor_Cataluña Express_van_Barcelona_naar_Tortossavia_zal nu vertrekken om_1626_okt-2010.WAV
214989,fx-h,14,fx,train,AmishRob,https://creativecommons.org/licenses/by/4.0/,"baseball,cheer,cheering,remix,ballpark,crowd,applause,hit,bat",BaseballHitAndCrowdCheer.mp3
69760,fx-n,16,fx,train,Benboncan,https://creativecommons.org/licenses/by/4.0/,"clack,field-recording,leaves,rustling,stereo,wind,bamboo,xy",Wind In Bamboo.wav
236643,sp-s,8,sp,train,bcimmet,http://creativecommons.org/licenses/by/3.0/,"Stanley-Newman,gridplay,mumble,voice,whisper,words,speech,Doug-Peterson,crossword,Brian-Cimmet,mtc500-m002-s14,Celia-Madeoy,solving,puzzle,alphabet,Daniel-Feyer,female,letters,male,English,Malcolm-Ingram",M-p (whispered).aif
137463,is-p,3,is,train,quartertone,https://creativecommons.org/licenses/by/4.0/,"hi-hat,multisample,1-shot,velocity,cymbal",HH13inKZ-ESC-v14.wav
132340,fx-m,13,fx,train,PlayPauseAndRewind,http://creativecommons.org/publicdomain/zero/1.0/,"tick-tock,ring,metal,ticks,alarm-clock,ringing,old",Old alarm clock (ticking and ringing)
36859,m-sp,0,m,train,djgriffin,https://creativecommons.org/licenses/by-nc/4.0/,"beat,dance,house,loop,rave,techno",pump perc 120bpm loop 2.wav
80798,ss-u,21,ss,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"amazon,animals,field-recording,speech,zoo",zoo_amazon_infokisosk.mp3
21560,fx-v,12,fx,train,dobroide,https://creativecommons.org/licenses/by/4.0/,"airplane,ambiance,jet",20060802.jet.flac
417826,fx-h,14,fx,train,AntumDeluge,http://creativecommons.org/publicdomain/zero/1.0/,"witches,laughter,laugh,laughing,witch,cackles,evil,laughs,cackling,cackle",Witch Cackle
114079,sp-p,10,sp,test,lex1975,http://creativecommons.org/licenses/by-nc/3.0/,"announcement,automated,de,lhospitalet,llobregat,spain,station",L'Hospitalet de Llobregat_1ste trein van spoor 16_Rodalies naar Maçanet-Massanes_1ste x zonder gong+2de keer met gong_010509.WAV
373875,is-s,4,is,train,sgossner,http://creativecommons.org/publicdomain/zero/1.0/,"solo-violin,strings,single-note,violin,midi-velocity-95,multisample,a3,pizzicato,midi-note-57,vsco-2",Solo Violin - pizzicato - A3 (LLVln_Pizz_A3_f_RR1.wav)
40899,m-sp,0,m,train,churkblip,http://creativecommons.org/licenses/sampling+/1.0/,"120-bpm,120bpm,altemark,bass,beat,drum,electro,glitch,hip-hop,house,loop,rhythm,trance",altemark_loop27.wav
57446,fx-o,11,fx,train,sharkmail,https://creativecommons.org/licenses/by/4.0/,"hit,percussion,hospital",Ruppaboch.wav
90258,sp-p,10,sp,train,greysound,http://creativecommons.org/publicdomain/zero/1.0/,"circuit-bent,electronic,freakenfurby,furby,glitch,toy",FrankenFurby_HeyWoah.wav
93640,ss-n,19,ss,train,inchadney,https://creativecommons.org/licenses/by/4.0/,"birdsong,blackbird,dawnchorus,field-recording",Blackbird.wav
170797,ss-i,20,ss,train,el_mar,http://creativecommons.org/licenses/by/3.0/,"public-building,big-space,ambience,neutral,library,zoom-h2,university,field-recording,netherlands",20121112 TU Delft Library - general ambience from upper level.wav
171349,m-si,1,m,train,Puniho,http://creativecommons.org/licenses/by/3.0/,"loop,synth,90bpm,metalic,Dare-colaboration,Predator,bell,seq,ringing,Rob-Papen-Predator,sequenced,arp",Self Osc Synth Seq IV.wav
156716,sp-s,8,sp,train,saknewton,http://creativecommons.org/licenses/by/3.0/,"phonemes,spanish,silabas,sylabs,espaol,fonemas",hu.wav
432400,m-sp,0,m,train,@realdavidfloat,http://creativecommons.org/publicdomain/zero/1.0/,"loop,snare,125bpm,percs,kick,rhythm,4,dance,blobby,hats,beat,percussion-loop,drum-loop,drum,groovy",beat with snare 4 4 125bpm blobby type kick fizzy hats 3456-3472.wav
111650,m-sp,0,m,test,bigjoedrummer,http://creativecommons.org/publicdomain/zero/1.0/,"zildjian,crash,cymbal,snare,straight,gretsch,hybrid,drum,beat",crash - 16str - beat - ride - snareend.wav
396995,ss-n,19,ss,train,macdaddyno1,http://creativecommons.org/publicdomain/zero/1.0/,"Rolling,storm,weather,lightning,rain,thunderstorm,thunder",Rolling thunder.MP3
40455,is-s,4,is,train,hubertmichel,http://creativecommons.org/licenses/by/3.0/,"electric,guitar",Guitare3 53.wav
111038,ss-n,19,ss,train,soundbytez,http://creativecommons.org/licenses/by/3.0/,"bird,birds,exotic,field-recording,lovebird,roller,tropical",blue_bellied_roller.wav
4270,is-s,4,is,train,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"chug,electric,guitar",Chug.wav
25607,is-p,3,is,train,Walter_Odington,http://creativecommons.org/publicdomain/zero/1.0/,"bass,beat,dance,drum,electro,kick,sample",Amen Kick 2 B.aif
76143,ss-u,21,ss,train,dkustic,http://creativecommons.org/licenses/by/3.0/,"scooter,car,airplane,birds,neu-isenburg,soundscape",090403_00_neu-isenburg_soundscape_birds_cars_airplane.wav
399464,m-m,2,m,train,Erokia,https://creativecommons.org/licenses/by/4.0/,"Loop,Piano,Ambience,Ambient,Drums,Sound-Design,Looping,Cinematic,Atmosphere,Ambiance,commercial,atmosphere",Reversed Synth Loop & Drums [90Bpm]
102706,fx-o,11,fx,train,Cambra,http://creativecommons.org/publicdomain/zero/1.0/,"bath,drain,faucet,room,sink,water",sink1.wav
101903,m-sp,0,m,train,RytmenPinnen,http://creativecommons.org/publicdomain/zero/1.0/,"acoustic,h4n,drumloop,drums,loop",Hihat6 4m.wav
236545,sp-s,8,sp,train,bcimmet,http://creativecommons.org/licenses/by/3.0/,"Stanley-Newman,gridplay,mumble,voice,whisper,words,speech,Doug-Peterson,crossword,Brian-Cimmet,mtc500-m002-s14,Celia-Madeoy,solving,puzzle,alphabet,Daniel-Feyer,female,letters,male,English,Malcolm-Ingram",M-c (whispered).aif
11958,is-s,4,is,train,SpeedY,http://creativecommons.org/publicdomain/zero/1.0/,"chords,distorted,distorted-guitar,distortion,guitar,guitar-chords,rhythm,rhythm-guitar",Dist_Chr_D5th_pm.wav
119844,fx-o,11,fx,train,kbnevel,http://creativecommons.org/publicdomain/zero/1.0/,"clinking,metallic",Metal_Clink.aif
29335,fx-el,18,fx,train,junggle,https://creativecommons.org/licenses/by/4.0/,"acoustic,button,press,real,short,switch",btn155.wav
261585,fx-o,11,fx,train,kwahmah_02,http://creativecommons.org/licenses/by/3.0/,"camera-click,click,snap,photography,camera,single-lens-reflex,EOS,SLR,Canon,EOS-3,photo,shutter",EOS3_Shutter03.wav
46729,fx-n,16,fx,train,jk0666,http://creativecommons.org/publicdomain/zero/1.0/,"field-recording,nature,ocean,purist",ocean.wav
174024,ss-u,21,ss,train,studiob,http://creativecommons.org/licenses/by/3.0/,"Rear,pair,Ambient,calm,traffic,surround,stereo,little,City",Stadt-Atmo-Kleinstadt-wenig-Verkehr-8min_SR013Rear-02
69368,m-sp,0,m,train,systemfehler,http://creativecommons.org/publicdomain/zero/1.0/,"beats,glitch,idm,drumloops,effects,processed",loop01 02.wav
